page,exact_claim,claim_type,risk_level,why_evidence_is_needed,suggested_evidence,action,manual_verification
BP-3P-0007.html,"?78.9 × 63.9 mm, 390 g envelope: Fits robot EOAT and desktop automation where every millimeter and gram matters — smaller than most 2-passage joints",technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,BP-3P-0007 is a precision triple-passage G1/8 threaded rotary joint with a 4mm orifice and deep groove ball bearing support.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Designed for compact automation and robot EOAT applications where low idle torque and zero leakage are critical.,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Each unit is 100% pressure tested before shipment.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Orifice Size 4 mm,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Stator Connection 3-?6 mm Through-Hole (fixed side),technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Max Pressure 1 MPa (10 bar / 145 psi) — derate to 0.7 MPa for continuous water or coolant duty,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Max Speed 200 RPM — derate to 150 RPM for continuous water or coolant,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Leakage Zero (100% pressure tested),business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Operating Temperature -20°C to +80°C,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,0.39 kg (390 g),business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Dimensions ?78.9 × 63.9 mm,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Service Life ≥8,000 hours (rated conditions)",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Certifications ISO 9001:2015, CE, RoHS",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,AL6061 aluminum body: 6061-T6 aluminum alloy with yield strength 276 MPa and excellent corrosion resistance when anodized.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,The 0.39 kg mass and ?78.9 × 63.9 mm envelope make this ideal for robot EOAT and desktop automation where every gram and millimeter matters.,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Anodizing thickness is 15–25 microns for corrosion protection.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Self-lubricating, chemically inert, and rated for -200°C to +260°C.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,The bearing reduces seal side load and extends seal life from 6 months to 12+ months under rated conditions.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Inspect bearing annually for play — replace if radial play exceeds 0.05 mm.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,The 4mm orifice is optimized for small vacuum cups and precision grippers.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Below are the machine types where this model performs best.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Pressure above 1 MPa — the PTFE seal and AL6061 body are rated to 1 MPa max; use BP-2P-0002 (1.5 MPa) or BP-2P-130-0001 (5 MPa) for higher pressure,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Speed above 200 RPM — bearing and seal limits; derate pressure or use a custom high-speed design,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,High-flow applications — the 4mm orifice restricts flow; use BP-3P-0006 (6mm orifice) or BP-3P-0004 (flange mount) for higher flow requirements,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,BP-3P-0007 uses G1/8 BSP parallel (BSPP) threads per ISO 228-1.,certification,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,The rotor side has 3× M5 mounting holes; the stator side has 3× ?6 mm through-holes.,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Download the 2D drawing for exact thread dimensions, pitch (0.907 mm for G1/8), and tolerances.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Use a torque wrench — the 0.39 kg aluminum body is less forgiving than steel.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,The 4mm orifice will restrict flow — verify your application's flow requirement is <50 L/min at 0.6 MPa.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Run at low pressure (0.2 MPa) and low speed (50–100 RPM) for 5 minutes without load.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"If dry and quiet, gradually increase to operating pressure and speed over 10 minutes.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Air duty, 8-hour shift: Inspect every 6 months, replace seal every 10–12 months, check bearing play annually",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Water or coolant duty: Inspect every 4 months for corrosion, replace seal every 8–10 months, check bearing for moisture ingress",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"High-cycle applications (1,000+ cycles/day): Replace seal every 6–8 months, inspect bearing every 4 months",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Full dimensions, tolerances, G1/8 thread specs, 4mm orifice details, 3-M5 rotor mounting pattern, ?6 mm stator through-holes, bearing specs, and seal groove details.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Includes exact G1/8 thread geometry, 4mm orifice paths, 3-M5 mounting pattern, and deep groove ball bearing envelope.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"AL6061 material traceability, hardness test report, bearing specification, and RoHS compliance certificate.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Single air line, handheld tool, weight critical ❌ Overkill — 0.39 kg, 3 passages BP-1P-0003 0.08 kg aluminum, single passage, lower cost",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Dual air lines, 1 MPa, general automation ⚠️ Fewer passages needed BP-2P-0002 Same G1/8 thread, 1.5 MPa, dual passage",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Triple lines, G1/8 thread, compact, 4mm orifice ✅ Perfect — —",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Triple lines, G1/4 larger thread, 6mm orifice ❌ Wrong size BP-3P-0006 G1/4 thread, 6mm orifice, ?64 × 78 mm for higher flow",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Pressure >1.0 MPa (e.g., 1.5 MPa hydraulic) ❌ Over pressure BP-2P-130-0001 5 MPa rated, flange mount, heavy duty",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"The compact 0.39 kg body has less material than larger joints, making it less forgiving of over-torque.",technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Mistake 2: Ignoring the 4mm orifice flow limit,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,A machine builder tries to run a large vacuum cup (80 mm diameter) through BP-3P-0007's 4mm orifice.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"The orifice restricts flow to 30 L/min at 0.6 MPa, but the cup needs 60 L/min.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Rule: Verify your flow requirement is <50 L/min per passage at 0.6 MPa.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"For higher flow, use BP-3P-0006 (6mm orifice) or BP-3P-0004 (flange mount with larger passages).",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Within 3 months, the bearing develops play >0.05 mm, increasing idle torque from 2 N·m to 5 N·m.",technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Dual passage, G1/8 threaded, 1.5 MPa.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"1-in-6-out, 4mm orifice, G1/8 thread.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Same 3 passages, flange mount, 1.0 MPa.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Same 3 passages, G1/4 thread, 6mm orifice.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Each unit is 100% pressure tested to zero leakage before shipment as part of the custom order process.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,All versions are manufactured under ISO 9001:2015 quality management and carry CE and RoHS certifications.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"For continuous water duty, derate pressure to 0.7 MPa and speed to 150 RPM to reduce seal wear.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,BP-3P-0007 uses G1/8 BSP parallel (BSPP) threads per ISO 228-1 with 0.907 mm pitch.,certification,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,The rotor side uses 3-M5 mounting holes and the stator side uses 3-?6 mm through-holes.,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"The file includes exact G1/8 thread geometry, 4mm orifice paths, 3-M5 rotor mounting pattern, ?6 mm stator through-holes, deep groove ball bearing envelope, and the 0.39 kg AL6061 body.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"We do not post 3D files publicly to protect our designs, but every qualified inquiry receives the file within 24 hours.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Upgrade when your application exceeds the 1 MPa pressure limit, 200 RPM speed limit, 4mm orifice flow capacity, or needs a different mounting style.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Common triggers: (1) Your pressure requirement rises above 1.0 MPa — BP-2P-130-0001 handles 5 MPa with flange mount.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,(2) You need higher flow than the 4mm orifice allows — BP-3P-0006 offers 6mm orifice with G1/4 thread.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,Typical custom lead time: 10–14 days.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"Technical Note: All pressure ratings, speed ratings, and material specifications referenced on this page are based on Begapunk BP-series standard pneumatic rotary joints tested under controlled laboratory conditions.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-0007.html,"For applications outside standard ratings — including high-pressure hydraulic above 1 MPa, continuous water immersion, food-grade, or cleanroom environments — consult Begapunk factory engineering before specification.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Ships in 7 days.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Compact for dense automation: At Ø54 x 99.8 mm and 0.41 kg, it fits small rotary tables and indexing fixtures where space between stations is limited",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Zero leakage guarantee: Every unit is 100% pressure tested before shipment at 1.0 MPa for 60 seconds — no leaks, no exceptions",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Gold-plated contacts for signal integrity: 6 circuits rated 2A at 24V DC / 250V AC with gold-plated copper alloy contacts ensure stable power and data transmission through 8,000+ hours",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Max Pressure 1 MPa (10 bar / 145 psi),technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Max Speed 200 RPM,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Leakage Zero leakage (100% pressure tested),business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Electrical Specifications (S06 — 6 Circuits),business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Electrical Circuits 6 circuits (2A max per circuit),business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Operating Temperature -20°C to +80°C,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,0.41 kg (410 g),business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Dimensions Ø54 x 99.8 mm,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Service Life 8,000 hours (rated conditions)",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Certifications ISO 9001:2015, CE, RoHS",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,AL6061 Aluminum Alloy body: T6 temper aluminum with yield strength 276 MPa and excellent machinability.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"At 0.41 kg, it is 60% lighter than an equivalent steel body, reducing inertia on indexing tables.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Graphite improves thermal conductivity, preventing localized overheating at 200 RPM.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"PEEK seal option: For applications involving aggressive synthetic coolant or temperatures approaching +80°C, PEEK (Polyether Ether Ketone) offers higher mechanical strength and chemical resistance than PTFE.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Rated for 8,000+ hours at 200 RPM under clean conditions.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Pressure above 1.0 MPa — the AL6061 body and M5 port threads are rated for 1 MPa maximum; higher pressure requires BP-2P-0002 (1.5 MPa) or custom steel-body design,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Continuous speed above 200 RPM — centrifugal force on the slip ring brushes and seal friction heat limit continuous operation to 200 RPM; for 300+ RPM, specify high-speed slip ring option",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Operating temperature above +80°C — standard insulation and seal materials are rated to +80°C; for 120°C environments, specify high-temp PTFE or PEEK seal",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Also verify the electrical pinout — the S06 slip ring has 6 circuits with color-coded wires.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Use flexible polyurethane tubing (4×2.5 mm or 6×4 mm) with push-to-connect M5 fittings.,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"For electrical connections, leave 50–80 mm slack in wires to accommodate rotation.",technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Run at low pressure (0.2 MPa) and low speed (50 RPM) for 5 minutes without load.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,Test electrical continuity across all 6 circuits with a multimeter — resistance should be <0.1 Ω per circuit.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Air duty, 8-hour shift: Inspect pneumatic seals every 6 months, test electrical continuity every 6 months, replace seal every 10–12 months",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Water or coolant duty: Inspect every 4 months for corrosion at M5 ports, replace seal every 8–10 months, check slip ring insulation resistance every 6 months",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"High-cycle indexing (1,000+ cycles/day): Replace PTFE seal every 6–8 months, inspect slip ring brushes for wear every 4 months",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"AL6061 material traceability, anodizing thickness report, hardness test, and RoHS compliance certificate.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Pressure >1.0 MPa (e.g., 1.2 MPa hydraulic) ❌ Over pressure rating BP-2P-0002 1.5 MPa rated, steel body, threaded mount for higher pressure",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,More than 6 electrical circuits ❌ Too few circuits Custom S12 / S24 12 or 24 circuits with same 3 pneumatic passages; 5-day custom lead time,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,A technician uses a 10 mm wrench and applies 4–5 N·m on an M5 fitting rated for 1.5–2.0 N·m.,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
BP-3P-S06-0001.html,"Within 3 months, resistance rises from 0.05 Ω to 2.1 Ω, and the sensor drops out intermittently.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
